raw_source,role,acceptance_rule,beam_width,budget_ge,task_spec,condition_number,batch_size,seed,controller,controller_role,initial_loss,final_loss,log_improvement,floor_hit,total_cost_ge,search_cost_ge,n_steps,stop_reason,rejection_rate,failure_rate,negative_curvature_rate,target,reached,cost_to_target_ge,steps_to_target
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,3,open_loop[4],,2.040332317352295,0.2119295746088028,2.2646139499928255,0,143.09999999999997,0.0,21,cost_budget,0.2727272727272727,0.0,0.22727272727272727,relative_loss<=0.2,1,113.29999999999997,17
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,3,open_loop[5],,2.040332317352295,1.191805124282837,0.5376436263142348,0,148.89999999999998,0.0,41,cost_budget,0.047619047619047616,0.0,0.023809523809523808,relative_loss<=0.2,0,,
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,3,shrinking_Q4@easy,,2.040332317352295,0.035856157541275024,4.041352663463947,0,148.7,3819.3,28,cost_budget,0.034482758620689655,0.0,0.10344827586206896,relative_loss<=0.5,1,5.3,1
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,3,shrinking_Q4@hard,,2.040332317352295,0.05779120698571205,3.564031338403505,0,145.4,10554.5,27,cost_budget,0.03571428571428571,0.0,0.10714285714285714,relative_loss<=0.1,1,32.1,6
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,3,shrinking_Q4@medium,,2.040332317352295,0.035856157541275024,4.041352663463947,0,148.7,10135.0,28,cost_budget,0.034482758620689655,0.0,0.10344827586206896,relative_loss<=0.2,1,26.8,5
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,3,shrinking_Q4_narrow,,2.040332317352295,0.1611330211162567,2.5386377322667206,0,146.0,265055.7,27,cost_budget,0.10714285714285714,0.0,0.10714285714285714,relative_loss<=0.2,1,26.8,5
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,3,static[0],,2.040332317352295,2.0931437015533447,-0.02555440402654463,0,145.29999999999993,0.0,26,cost_budget,0.9629629629629629,0.0,1.0,relative_loss<=0.2,0,,
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,3,static[10],,2.040332317352295,0.8976683616638184,0.8210672818670048,0,148.29999999999998,0.0,39,cost_budget,0.05,0.0,0.05,relative_loss<=0.2,0,,
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,3,static[2],,2.040332317352295,2.0931437015533447,-0.02555440402654463,0,145.29999999999993,0.0,26,cost_budget,0.9629629629629629,0.0,1.0,relative_loss<=0.2,0,,
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,3,static[4],best_static,2.040332317352295,0.047272101044654846,3.7649476826772226,0,149.3,0.0,28,cost_budget,0.10344827586206896,0.0,0.10344827586206896,relative_loss<=0.2,1,32.7,6
