raw_source,role,acceptance_rule,beam_width,budget_ge,task_spec,condition_number,batch_size,seed,controller,controller_role,initial_loss,final_loss,log_improvement,floor_hit,total_cost_ge,search_cost_ge,n_steps,stop_reason,rejection_rate,failure_rate,negative_curvature_rate,target,reached,cost_to_target_ge,steps_to_target
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,3,onestep_narrow,,8105.3603515625,2.4806475266814232e-05,19.604686732989528,0,144.0,1304.6,10,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,1,52.5,5
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,3,onestep_wide,,8105.3603515625,2.6215759135084227e-05,19.54943072790052,0,144.0,3029.4,10,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,1,52.5,5
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,3,open_loop[0],,8105.3603515625,0.02190692350268364,12.82123344403085,0,145.9,0.0,13,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,1,73.8,6
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,3,open_loop[1],,8105.3603515625,0.0845905989408493,11.470213035759242,0,143.7,0.0,19,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,1,56.099999999999994,7
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,3,open_loop[2],,8105.3603515625,0.06312171369791031,11.762971346556888,0,149.8,0.0,16,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,1,73.8,6
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,3,open_loop[3],,8105.3603515625,6.051693916320801,7.199942674561306,0,149.6,0.0,32,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,0,,
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,3,open_loop[4],best_open_loop,8105.3603515625,0.004666451830416918,14.367637169017897,0,144.5,0.0,15,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,1,44.6,2
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,3,open_loop[5],,8105.3603515625,12.5781831741333,6.468317074511512,0,148.40000000000003,0.0,28,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,0,,
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,3,shrinking_Q2_narrow,,8105.3603515625,1.0665815352695063e-05,20.44874765128651,0,148.3,58910.0,11,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,1,54.2,4
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,3,shrinking_Q2_wide,,8105.3603515625,4.382301995065063e-05,19.03563220257964,0,143.3,133261.6,11,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,1,54.2,4
